Source;Target;Label;Highway;Length;Type
1057;578;Rua João Veríssimo;residential;91.58;Undirected
906;1055;UNAMED;residential;62.94;Undirected
1055;1058;UNAMED;residential;56.11;Undirected
43;486;Rua Caldas Xavier;residential;127.41;Undirected
486;1059;Rua Caldas Xavier;residential;74.5;Undirected
136;1056;Rua Alves Rocada;residential;52.36;Undirected
1060;1061;Avenida Aníbal C. Guerreiro;tertiary;869.48;Undirected
1062;1063;Estrada do Cais Comercial;tertiary;68.85;Undirected
993;999;UNAMED;residential;25.85;Undirected
563;545;UNAMED;residential;9.75;Undirected
546;112;UNAMED;residential;12.07;Undirected
712;822;UNAMED;residential;11.69;Undirected
717;817;Praça de Ferreira de Almeida;residential;4.55;Undirected
817;1064;Praça de Ferreira de Almeida;residential;13.06;Undirected
1064;77;Praça de Ferreira de Almeida;residential;30.48;Undirected
77;805;Praça de Ferreira de Almeida;residential;16.0;Undirected
109;29;Rua Lethes;residential;27.36;Undirected
109;155;Rua Lethes;residential;75.15;Undirected
554;30;UNAMED;residential;29.61;Undirected
61;752;Rua da Polícia de Segurança Pública;residential;40.77;Undirected
752;74;Rua da Polícia de Segurança Pública;residential;49.04;Undirected
1065;125;UNAMED;residential;38.8;Undirected
125;114;UNAMED;residential;49.77;Undirected
61;35;Rua da Polícia de Segurança Pública;residential;20.12;Undirected
275;191;Rua João Dias;residential;146.45;Undirected
265;267;UNAMED;residential;21.64;Undirected
267;176;Rua Castilho;residential;111.31;Undirected
632;283;UNAMED;residential;9.46;Undirected
256;187;UNAMED;residential;30.38;Undirected
1066;1067;UNAMED;residential;5.16;Undirected
1067;1068;UNAMED;residential;27.19;Undirected
1069;830;Praça Afonso III;residential;37.48;Undirected
830;1066;Praça Afonso III;residential;2.74;Undirected
1066;1070;Praça Afonso III;residential;5.96;Undirected
1070;1069;Praça Afonso III;residential;37.25;Undirected
296;1071;Rua da Misericórdia;residential;70.35;Undirected
1071;197;Rua da Misericórdia;residential;40.21;Undirected
635;1071;UNAMED;residential;8.83;Undirected
1071;814;UNAMED;residential;6.51;Undirected
814;190;UNAMED;residential;7.39;Undirected
1072;1073;Largo da Sé;residential;6.85;Undirected
1073;1074;Largo da Sé;residential;12.37;Undirected
1074;831;Largo da Sé;residential;14.33;Undirected
831;832;Largo da Sé;residential;9.1;Undirected
832;1072;Largo da Sé;residential;8.22;Undirected
149;1075;Largo da Sé;residential;8.7;Undirected
1075;1076;Largo da Sé;residential;10.69;Undirected
1076;1077;Largo da Sé;residential;11.06;Undirected
1078;1079;Largo da Sé;residential;14.55;Undirected
1079;281;Largo da Sé;residential;12.14;Undirected
281;1080;Largo da Sé;residential;11.39;Undirected
1080;1081;Largo da Sé;residential;13.82;Undirected
1082;1079;UNAMED;residential;13.98;Undirected
1073;1075;UNAMED;residential;18.49;Undirected
1077;1083;Largo da Sé;residential;11.27;Undirected
1083;147;Largo da Sé;residential;4.36;Undirected
147;149;Largo da Sé;residential;9.09;Undirected
1084;1085;Largo da Sé;residential;11.95;Undirected
1085;1081;Largo da Sé;residential;16.92;Undirected
1080;1086;UNAMED;residential;24.22;Undirected
1085;1087;UNAMED;residential;23.43;Undirected
1078;1082;UNAMED;residential;15.78;Undirected
1088;1076;UNAMED;residential;14.58;Undirected
148;833;UNAMED;residential;10.78;Undirected
1081;1087;Largo da Sé;residential;12.63;Undirected
1087;1078;Largo da Sé;residential;12.74;Undirected
1081;1086;Largo da Sé;residential;15.55;Undirected
1086;1088;Largo da Sé;residential;7.11;Undirected
1088;1077;Largo da Sé;residential;12.46;Undirected
1077;1084;Largo da Sé;residential;4.98;Undirected
1083;1085;UNAMED;residential;21.03;Undirected
1088;1074;UNAMED;residential;16.95;Undirected
1089;807;UNAMED;residential;16.81;Undirected
276;1090;Praça Alexandre Herculano;residential;10.12;Undirected
1091;86;Rua Nova;residential;9.29;Undirected
86;81;Rua Nova;residential;63.78;Undirected
992;990;UNAMED;residential;13.93;Undirected
1092;825;UNAMED;tertiary;4.14;Undirected
825;820;UNAMED;tertiary;17.27;Undirected
820;634;UNAMED;tertiary;14.85;Undirected
634;269;UNAMED;tertiary;25.49;Undirected
269;1092;UNAMED;tertiary;3.88;Undirected
76;617;Rua do Bocage;residential;150.78;Undirected
561;523;Largo de São Pedro;residential;81.65;Undirected
437;933;Largo do Carmo;residential;55.31;Undirected
1093;436;Largo do Carmo;residential;58.17;Undirected
206;1093;Largo do Carmo;residential;28.31;Undirected
1093;1094;Largo do Carmo;residential;46.87;Undirected
1094;383;Largo do Carmo;residential;16.74;Undirected
1094;384;UNAMED;residential;17.52;Undirected
208;523;Rua Filipe Alistão;residential;7.04;Undirected
523;658;Rua Filipe Alistão;residential;5.33;Undirected
658;661;Rua Filipe Alistão;residential;109.85;Undirected
661;806;Rua Filipe Alistão;residential;60.3;Undirected
1095;626;Rua de São Sebastião;residential;66.35;Undirected
934;106;UNAMED;residential;78.34;Undirected
1096;823;UNAMED;residential;11.97;Undirected
1097;549;UNAMED;residential;17.83;Undirected
1098;382;UNAMED;residential;75.22;Undirected
1099;534;UNAMED;residential;58.75;Undirected
607;623;UNAMED;residential;14.25;Undirected
1100;639;UNAMED;residential;23.58;Undirected
1101;609;UNAMED;residential;11.19;Undirected
921;102;Rua Aboim Ascensão;tertiary;2.84;Undirected
102;920;Rua Aboim Ascensão;tertiary;49.39;Undirected
920;380;Rua Aboim Ascensão;tertiary;43.11;Undirected
380;932;Rua Aboim Ascensão;tertiary;5.31;Undirected
932;929;Rua Aboim Ascensão;tertiary;8.57;Undirected
929;930;Rua Aboim Ascensão;tertiary;115.49;Undirected
930;668;Rua Aboim Ascensão;tertiary;38.15;Undirected
1102;1103;Rua General Teófilo da Trindade;tertiary;9.58;Undirected
1103;984;Rua General Teófilo da Trindade;tertiary;67.92;Undirected
984;120;Rua General Teófilo da Trindade;tertiary;19.66;Undirected
120;709;Rua General Teófilo da Trindade;tertiary;94.99;Undirected
709;727;Rua General Teófilo da Trindade;tertiary;88.39;Undirected
727;569;Rua General Teófilo da Trindade;tertiary;14.38;Undirected
569;726;Rua General Teófilo da Trindade;tertiary;69.0;Undirected
726;919;Rua General Teófilo da Trindade;tertiary;85.11;Undirected
919;100;Rua General Teófilo da Trindade;tertiary;11.72;Undirected
921;533;Rua General Teófilo da Trindade;tertiary;32.04;Undirected
533;550;Rua General Teófilo da Trindade;tertiary;77.56;Undirected
550;551;Rua General Teófilo da Trindade;tertiary;42.68;Undirected
551;710;Rua General Teófilo da Trindade;tertiary;101.01;Undirected
710;1104;Rua General Teófilo da Trindade;tertiary;48.62;Undirected
1104;363;Rua General Teófilo da Trindade;tertiary;52.51;Undirected
363;986;Rua General Teófilo da Trindade;tertiary;23.75;Undirected
986;8;Rua General Teófilo da Trindade;tertiary;65.54;Undirected
100;379;Rua Aboim Ascensão;tertiary;35.38;Undirected
379;564;Rua Aboim Ascensão;tertiary;14.48;Undirected
564;931;Rua Aboim Ascensão;tertiary;38.75;Undirected
931;543;Rua Aboim Ascensão;tertiary;7.18;Undirected
543;927;Rua Aboim Ascensão;tertiary;51.47;Undirected
927;443;Rua Aboim Ascensão;tertiary;118.44;Undirected
1104;985;UNAMED;residential;69.27;Undirected
985;1103;UNAMED;residential;66.27;Undirected
1103;988;UNAMED;residential;23.08;Undirected
36;711;Rua Doutor Cândido Guerreiro;tertiary;5.62;Undirected
711;25;Rua Doutor Cândido Guerreiro;tertiary;103.44;Undirected
25;1102;Rua Doutor Cândido Guerreiro;tertiary;132.98;Undirected
7;130;Rua Doutor José de Matos;tertiary;25.61;Undirected
130;49;Rua Doutor José de Matos;tertiary;62.51;Undirected
49;62;Rua Doutor José de Matos;tertiary;128.56;Undirected
62;911;Rua Doutor José de Matos;tertiary;61.95;Undirected
911;1057;Rua Doutor José de Matos;tertiary;73.92;Undirected
1057;135;Rua Doutor José de Matos;tertiary;56.41;Undirected
135;579;Rua Doutor José de Matos;tertiary;39.99;Undirected
579;1059;Rua Doutor José de Matos;tertiary;30.23;Undirected
1059;907;Rua Doutor José de Matos;tertiary;47.57;Undirected
907;903;Rua Doutor José de Matos;tertiary;25.5;Undirected
903;138;Rua Doutor José de Matos;tertiary;53.76;Undirected
138;1105;Rua Doutor José de Matos;tertiary;335.04;Undirected
1106;27;UNAMED;residential;38.91;Undirected
590;618;Rua Doutor Pereira de Sousa;residential;31.18;Undirected
618;1005;Rua Doutor Pereira de Sousa;residential;97.36;Undirected
1107;589;UNAMED;residential;18.25;Undirected
246;237;Rua da Misericórdia;tertiary;45.23;Undirected
1108;167;UNAMED;primary;291.16;Undirected
249;252;Avenida da República;tertiary;14.35;Undirected
1070;182;Rua do Castelo;residential;78.8;Undirected
234;1109;Rua do Arco;residential;29.69;Undirected
233;1082;Rua do Trem;residential;11.09;Undirected
1004;732;Largo de São Francisco;residential;49.15;Undirected
998;1061;UNAMED;residential;66.49;Undirected
235;697;Avenida da República;tertiary;103.42;Undirected
697;1110;Avenida da República;tertiary;40.65;Undirected
1110;248;Avenida da República;tertiary;41.37;Undirected
1111;802;Largo da Estação;residential;10.11;Undirected
802;160;Largo da Estação;residential;7.0;Undirected
741;763;UNAMED;residential;95.25;Undirected
798;860;UNAMED;residential;50.49;Undirected
1112;1030;UNAMED;residential;55.3;Undirected
1017;1026;UNAMED;residential;16.07;Undirected
1026;1016;UNAMED;residential;5.47;Undirected
206;1113;Travessa da Atalaia;residential;37.86;Undirected
1113;231;Rua da Atalaia;residential;41.39;Undirected
212;1101;Rua Cristôvão Dória;residential;8.01;Undirected
1101;660;Rua Cristôvão Dória;residential;118.83;Undirected
14;1095;Rua de São Sebastião;residential;17.38;Undirected
211;626;Rua de São Sebastião;residential;60.24;Undirected
212;610;Rua de Loulé;residential;12.45;Undirected
610;625;Rua de Loulé;residential;14.74;Undirected
625;716;Rua de Loulé;residential;71.41;Undirected
716;1095;Rua da Saúde;residential;22.43;Undirected
251;1110;Avenida da República;residential;145.02;Undirected
241;809;Rua Primeiro de Maio;residential;20.35;Undirected
1114;1115;UNAMED;residential;30.24;Undirected
427;1114;Urbanização Horta das Figuras;residential;42.6;Undirected
1114;415;Urbanização Horta das Figuras;residential;42.53;Undirected
415;1116;Urbanização Horta das Figuras;residential;28.09;Undirected
332;1045;Rua Doutor Olímpio Passos Valente;residential;26.16;Undirected
1045;1117;Rua Doutor Olímpio Passos Valente;residential;128.61;Undirected
1117;344;Rua Doutor Olímpio Passos Valente;residential;73.05;Undirected
1117;681;Praceta Doutor Lázaro Doglioni;residential;65.82;Undirected
1061;991;UNAMED;residential;62.24;Undirected
200;790;UNAMED;residential;21.33;Undirected
320;193;UNAMED;residential;38.5;Undirected
484;1023;UNAMED;residential;16.81;Undirected
367;390;UNAMED;residential;37.36;Undirected
996;1000;UNAMED;residential;23.64;Undirected
694;1046;UNAMED;residential;15.75;Undirected
1046;316;UNAMED;residential;19.71;Undirected
949;629;UNAMED;residential;25.67;Undirected
1002;993;UNAMED;residential;25.26;Undirected
1037;1054;UNAMED;residential;19.71;Undirected
1054;688;UNAMED;residential;17.36;Undirected
971;960;UNAMED;residential;15.1;Undirected
65;1001;UNAMED;residential;21.08;Undirected
181;742;UNAMED;residential;38.48;Undirected
644;803;Rua Miguel Bombarda;tertiary;28.85;Undirected
803;641;Rua Miguel Bombarda;tertiary;63.42;Undirected
641;162;Rua Miguel Bombarda;tertiary;117.72;Undirected
642;1111;Largo da Estação;residential;22.36;Undirected
804;642;Largo da Estação;residential;25.81;Undirected
255;282;Rua do Repouso;residential;42.11;Undirected
282;1118;Rua do Repouso;residential;4.57;Undirected
1118;1069;Rua do Repouso;residential;48.94;Undirected
663;811;Travessa das Cocheiras;residential;30.65;Undirected
647;699;Rua da Cruz;residential;89.75;Undirected
700;94;Rua Miguel Bombarda;tertiary;80.73;Undirected
94;644;Rua Miguel Bombarda;tertiary;47.49;Undirected
1119;646;Rua do Forno;residential;75.47;Undirected
699;1119;Largo da Madalena;residential;14.75;Undirected
652;1119;Largo da Madalena;residential;20.76;Undirected
652;1120;Largo da Madalena;tertiary;17.98;Undirected
653;1120;Rua Conselheiro Bivar;tertiary;19.27;Undirected
899;170;UNAMED;residential;47.77;Undirected
713;304;Rua Reitor Teixeira Guedes;tertiary;18.91;Undirected
304;15;Rua Reitor Teixeira Guedes;tertiary;2.92;Undirected
183;280;Rua do Trem;residential;53.68;Undirected
159;396;Rua do Alportel;primary;22.24;Undirected
216;761;Rua de São Luís;residential;58.13;Undirected
761;760;Rua de São Luís;residential;32.72;Undirected
760;709;Rua de São Luís;residential;213.4;Undirected
216;50;Rua Sporting Clube Farense;residential;47.57;Undirected
873;865;UNAMED;residential;53.71;Undirected
1118;1121;UNAMED;residential;27.0;Undirected
1067;1070;UNAMED;residential;4.83;Undirected
1122;272;Praça Alexandre Herculano;residential;9.37;Undirected
272;1090;Praça Alexandre Herculano;residential;16.81;Undirected
1090;177;Praça Alexandre Herculano;residential;11.12;Undirected
278;297;UNAMED;residential;41.01;Undirected
271;1122;Rua Alexandre Herculano;residential;68.16;Undirected
490;496;UNAMED;residential;25.8;Undirected
815;155;Rua Baptista Lopes;residential;35.19;Undirected
155;816;Rua Lethes;residential;85.53;Undirected
816;1064;Rua Lethes;residential;11.97;Undirected
23;129;Largo Manuel Teixeira Gomes;residential;23.52;Undirected
396;884;Rua do Alportel;primary;168.62;Undirected
884;887;Rua do Alportel;primary;10.01;Undirected
887;891;Rua do Alportel;primary;18.58;Undirected
891;881;Rua do Alportel;primary;8.35;Undirected
881;883;Rua do Alportel;primary;19.1;Undirected
883;406;Rua do Alportel;primary;2.34;Undirected
406;1123;Rua do Alportel;primary;395.76;Undirected
396;862;Avenida Calouste Gulbenkian;primary;283.03;Undirected
862;388;Avenida Calouste Gulbenkian;primary;74.27;Undirected
388;773;Avenida Calouste Gulbenkian;primary;318.61;Undirected
773;786;Avenida Calouste Gulbenkian;primary;38.13;Undirected
786;166;Avenida Calouste Gulbenkian;primary;295.76;Undirected
868;864;Rua de Angola;residential;25.52;Undirected
864;869;Rua de Angola;residential;24.69;Undirected
