Id;Latitude;Longitude;Betweenness Centrality;Closeness Centrality
108;41.6961198;-8.8316693;31208;25.0260666411836
109;41.6954537;-8.833517;31409;25.6850094154043
110;41.7028332;-8.8238172;9291;31.27462597481
111;41.7038565;-8.8230444;6968;28.6531883722147
112;41.704358;-8.8226089;7325;25.2801060550068
113;41.7044586;-8.8223982;6967;17.8049542776561
114;41.704845;-8.8235947;1252;29.4896004317321
115;41.7034218;-8.8238945;0;26.7043877157215
116;41.7050669;-8.8234538;407;20.1709418755991
117;41.7035378;-8.8244022;9734;31.0447987081882
118;41.7046827;-8.8227077;17;15.71573136428
119;41.7047477;-8.8227975;1;18.4815841028774
120;41.7033682;-8.8225237;4427;26.4221362396386
121;41.7023199;-8.8222495;4280;24.6232886358354
122;41.7020786;-8.8225913;131;20.4385569307712
123;41.7020196;-8.8226749;0;15.9279919624033
124;41.7042369;-8.8246603;9585;29.5637598751909
125;41.7027523;-8.827972;0;27.1103310930865
126;41.703648;-8.8261829;849;29.8702429592975
127;41.7038696;-8.8253903;13663;31.7110621396664
128;41.7016873;-8.8220873;425;19.7891770065661
129;41.7015667;-8.8218791;8320;28.2149129268256
130;41.701775;-8.8215914;4438;23.1433063305677
131;41.7019446;-8.8217532;4016;21.5314408091225
132;41.7019877;-8.8228321;940;28.5039848199076
133;41.7021002;-8.8246317;1521;27.0918330683768
134;41.7016832;-8.8240218;1972;24.9311456607031
135;41.7011771;-8.8232094;1608;26.449937028411
136;41.6998079;-8.8246829;4137;24.7878403560998
137;41.7003148;-8.8239228;3794;25.665236647356
138;41.7009357;-8.8233473;3249;26.4045302336035
139;41.7010895;-8.8248219;0;23.5617480954018
140;41.7009227;-8.8250279;0;22.4380014322431
141;41.7007076;-8.8246767;0;21.9996488757537
142;41.7007705;-8.8245749;0;20.7712220174873
143;41.7008392;-8.8245204;0;22.9931089938147
144;41.701996;-8.8247589;0;17.4496318799197
145;41.7019339;-8.8248544;15262;35.1086611562467
146;41.7031146;-8.8251943;15236;34.5154320435814
147;41.7042122;-8.8254208;2736;23.6260540115998
148;41.7043145;-8.8253877;1269;17.5191275737499
149;41.7052148;-8.8249375;849;16.9206062407734
150;41.7008956;-8.8239413;2010;28.4211888156239
151;41.7002663;-8.824697;789;26.7957021208396
152;41.6999352;-8.8247244;1042;31.9025368780983
153;41.6997633;-8.8243193;4436;23.9980220121216
154;41.7015017;-8.8247994;2904;30.1535825642585
155;41.7008709;-8.8255987;873;27.973715448382
156;41.705387;-8.8248409;0;13.2207863080536
157;41.700461;-8.8241469;709;24.5597567531514
158;41.6987448;-8.8258435;29149;32.0128852089197
159;41.6985926;-8.8258639;29230;25.8023516422149
160;41.7008375;-8.8265003;15396;35.0695807694281
161;41.7008368;-8.8260245;0;20.8955753900778
162;41.7004359;-8.8270835;30526;33.8539698866807
163;41.7054139;-8.8249805;0;13.4021387251117
164;41.7051915;-8.820751;1266;12.6768076174176
165;41.7052021;-8.8205159;0;9.999931311353
166;41.7052159;-8.8203208;846;7.82296869665232
167;41.7053013;-8.8200888;425;7.40362540439599
168;41.7052888;-8.8205116;421;10.2654526299788
169;41.7052859;-8.8203311;3;6.84376180413247
170;41.7044996;-8.8223025;6165;13.3705141518971
171;41.704627;-8.8220049;4968;13.2801936866911
172;41.7048651;-8.8214489;4588;13.9868491897052
173;41.7053174;-8.8204644;1;7.01019735281319
174;41.7051789;-8.8204884;0;9.51286222192865
175;41.7051654;-8.8203926;1265;9.78365735041389
176;41.7042494;-8.8209943;2515;13.6053495647408
177;41.7050372;-8.8205188;2104;12.7411502731666
178;41.6921796;-8.8298123;1180;26.4697628004497
179;41.6947897;-8.8310266;0;25.1090458563235
180;41.694492;-8.8307915;42000;33.702809018166
181;41.6942282;-8.8291325;15580;34.5148168656186
182;41.6937707;-8.830245;33478;35.8986713592034
183;41.6996139;-8.8206658;544;28.5024686586979
184;41.6993225;-8.8212479;611;25.8121832407328
185;41.6978103;-8.8233842;36181;28.602174996756
186;41.6992745;-8.8237101;9011;28.7819238958733
187;41.6972921;-8.8240981;28440;28.2374194716431
188;41.6985992;-8.8257794;30587;29.1309964660849
189;41.6983924;-8.8226225;913;26.9804897306483
190;41.6997284;-8.8242758;9761;29.9360921923033
191;41.6991034;-8.821042;353;28.9107086710181
192;41.7025736;-8.8185436;0;27.6613364621396
193;41.6976138;-8.8222397;37656;31.2005374871069
194;41.6971423;-8.8279104;29682;28.5045277914273
195;41.6958241;-8.826929;10729;36.0062655329785
196;41.694975;-8.8279765;15349;34.9322598113437
197;41.6975389;-8.8273076;29526;27.2195741413453
198;41.6922503;-8.8360571;2225;18.2893297521512
199;41.6920232;-8.836452;1875;16.257212442486
200;41.6910407;-8.8337279;895;26.1836138976418
201;41.6969259;-8.8247782;1980;32.9258529111941
202;41.6971284;-8.8248254;425;23.1103781503808
203;41.6927849;-8.8372589;119;18.3846889057383
204;41.6973288;-8.8268295;0;22.2535617760171
205;41.697006;-8.824469;776;24.0897993647682
206;41.6965856;-8.8235603;468;24.0118620483825
207;41.6963265;-8.8231462;0;19.7778953071915
208;41.692957;-8.8286185;358;28.4113061964632
209;41.6926475;-8.8293164;19059;33.3652861720623
210;41.6938124;-8.8268679;3760;26.6669672698297
211;41.6934789;-8.8344827;522;23.855041800416
