Id;Latitude;Longitude;Betweenness Centrality;Closeness Centrality
272;38.7104685;-9.1348457;0;53.2669072026427
273;38.711218;-9.1345443;5262;51.7571527374647
274;38.7135251;-9.1404971;3101;32.4712933440752
275;38.7136053;-9.1401573;271;32.1908031163459
276;38.708265;-9.1400199;61474;61.9173030527142
277;38.7122319;-9.140841;8498;43.6146200208966
278;38.7123089;-9.1408755;7733;36.855203048236
279;38.7126903;-9.140933;6061;36.1145674612754
280;38.7134159;-9.1409391;4509;34.5038976109528
281;38.7120306;-9.1429758;39595;51.4467903183925
282;38.7120527;-9.1423562;40418;51.9357979319774
283;38.7110372;-9.1493886;4221;36.3773346321098
284;38.7110272;-9.1495502;3170;31.7045895996555
285;38.7109966;-9.1498817;1058;31.2299085722634
286;38.7086386;-9.1443863;2823;61.1546080887598
287;38.7094219;-9.1444094;131023;63.2842154417102
288;38.7102225;-9.1444002;134045;62.4033414606503
289;38.7106477;-9.1445512;11286;54.7611463429838
290;38.71074;-9.145256;73848;56.2291937117476
291;38.7100946;-9.1452767;119646;60.4822785362325
292;38.7094965;-9.1452556;1058;53.9002931705018
293;38.7094156;-9.1452434;342;56.2208826734668
294;38.7091455;-9.1451883;2;48.320731461501
295;38.7108816;-9.1462059;11340;50.1186206786563
296;38.7106228;-9.1464138;39182;50.1225115983251
297;38.7104845;-9.1465666;29125;45.9902377874918
298;38.7098605;-9.1471313;4925;44.0307157293746
299;38.7103651;-9.1465124;41641;52.2136637530644
300;38.7100674;-9.1466386;6375;47.9039001660983
301;38.709495;-9.14686;4208;45.4482753579685
302;38.7139125;-9.1444933;2008;44.5977250439778
303;38.7137499;-9.1451746;1138;44.1686511777257
304;38.7150036;-9.1449878;905;39.9767642134226
305;38.7109956;-9.1455554;328;43.6040021449226
306;38.711343;-9.1454897;3187;49.6201308746872
307;38.711792;-9.1454052;4873;51.1103841521128
308;38.7123331;-9.1453092;3285;49.4812092277792
309;38.7128224;-9.1453715;6873;50.8266371483228
310;38.7133932;-9.1454593;2494;47.8480393172224
311;38.7134321;-9.145471;11673;47.4605148117163
312;38.7142802;-9.1457909;11564;47.4270206133581
313;38.7146253;-9.1458911;8830;44.7689552201384
314;38.7150653;-9.1460357;6066;44.891319407726
315;38.7152327;-9.1460898;112;40.213358254263
316;38.7157217;-9.1462205;2942;43.9611092873109
317;38.7123519;-9.144968;3392;46.6812058230582
318;38.712372;-9.1445873;4954;48.1650482247171
319;38.7123994;-9.1441328;6165;48.9390398653366
320;38.7124193;-9.143747;7522;47.5283783903921
321;38.7124356;-9.1434382;12595;47.5495264719733
322;38.7130901;-9.1435851;784;45.2102395125562
323;38.7139385;-9.145199;1929;44.9539987365667
324;38.7140725;-9.1448446;733;42.9796374256569
325;38.7141659;-9.1445847;703;40.3793236272057
326;38.7141977;-9.1444997;145;38.7985907210505
327;38.7109666;-9.1440987;543;44.2539594356378
328;38.7114522;-9.1440927;958;45.7879421973382
329;38.7118706;-9.1441001;662;46.843641920636
330;38.7129547;-9.1441753;4393;48.2427230478085
331;38.7133523;-9.1443287;12255;49.4692126561976
332;38.7136329;-9.1444141;3779;47.8403753900339
333;38.7130478;-9.1437684;2597;45.8883291669556
334;38.7119069;-9.143724;1067;45.7772103464382
335;38.7114792;-9.1437151;2340;44.7569371974367
336;38.7109999;-9.1437124;335;42.6086763378522
337;38.7107351;-9.1437199;0;40.7751241138156
338;38.7107854;-9.1433339;1749;44.6941468078545
339;38.7114991;-9.143355;4067;45.0671469994942
340;38.7119324;-9.1433699;4593;45.9037616488508
341;38.7134697;-9.1451304;4371;47.7735805944207
342;38.7148501;-9.1453364;1888;43.4626104336362
343;38.7134746;-9.1460017;0;38.4726836111482
344;38.7135172;-9.1460092;1387;43.5314038457853
345;38.7150275;-9.1463402;529;43.2403559880544
346;38.7127917;-9.1457553;27773;55.876469823937
347;38.7117977;-9.1458029;76542;56.7745054405366
348;38.7113811;-9.145884;72983;54.0716282295212
349;38.7108468;-9.1459648;73457;52.6572827469824
350;38.7109391;-9.1444689;5222;46.1632325381974
351;38.7114365;-9.1444896;3661;46.488653901414
352;38.7118251;-9.144522;2316;46.9466547585432
353;38.7128388;-9.1446557;894;46.1144275114046
354;38.7132771;-9.1423484;0;45.145619504209
355;38.712985;-9.1420026;6680;52.5987311865488
356;38.7134145;-9.142096;0;36.0594665201419
357;38.7134916;-9.1417979;0;34.5325972716805
358;38.7109806;-9.1422838;41760;52.7843029138927
359;38.7111246;-9.1417033;42752;53.7816933585553
360;38.7109152;-9.1449361;7971;46.9690843937047
361;38.7114058;-9.1448475;3;43.1893911310098
362;38.7173487;-9.1436113;1460;41.0716844250865
363;38.7167648;-9.1441143;6240;45.6936672903578
364;38.7084745;-9.146735;22389;54.1094119454079
365;38.7075576;-9.1471423;6059;61.4226552541792
366;38.7064996;-9.1463197;972;51.5755374568106
367;38.7075457;-9.1462948;301;52.8377726629614
368;38.7077306;-9.1452404;1041;49.8599235536855
369;38.7074766;-9.1454168;93;48.965016444986
370;38.7096951;-9.1488253;2866;38.6829044416463
371;38.7094305;-9.1481568;1971;36.7775642881943
372;38.7093798;-9.1481335;2017;45.8400772323835
373;38.7084937;-9.1470783;16031;46.186453507437
374;38.708479;-9.1470504;0;20.7229810300231
375;38.7161417;-9.1426731;955;36.2604838332885
376;38.7159512;-9.1429828;3485;44.6681821031236
377;38.7150465;-9.1434748;1283;43.5758797171972
378;38.7141684;-9.1439446;0;39.2404482267943
379;38.7166766;-9.1453349;21775;39.8067115964363
380;38.7167289;-9.1457049;21188;38.8597788808525
381;38.7167431;-9.1458126;50;37.3509440330458
382;38.71796;-9.1458596;26101;42.3057287916748
383;38.7176964;-9.146285;31368;44.6291373298395
384;38.7175762;-9.146465;28993;42.6883116760509
385;38.7176258;-9.1472152;28908;45.4098279048507
386;38.7168096;-9.1471789;32488;47.5831208354719
387;38.7172977;-9.1467104;1058;42.0236143240402
388;38.7169969;-9.1469725;0;36.6709857013881
389;38.716924;-9.1461193;2507;44.2556473108455
390;38.7171881;-9.1494468;2919;46.7891732266917
391;38.7167115;-9.1497434;819;37.263999601788
392;38.7164986;-9.1498759;1256;39.6069223032981
393;38.7147384;-9.149973;1710;38.5579893868724
394;38.7162487;-9.1476512;33431;45.5920347171617
395;38.7161152;-9.1478318;33957;49.7608086882119
396;38.7155272;-9.1486578;29;48.0272131385858
397;38.7153938;-9.1477248;35477;52.0541145997878
398;38.7150319;-9.1476273;57130;54.9435281445293
399;38.7141057;-9.1474899;59034;54.7340570878844
400;38.7133933;-9.1475636;60276;55.6393696236431
401;38.7125688;-9.1476061;61545;57.3674592262677
402;38.7115863;-9.1472823;63116;57.1829164442736
403;38.7113585;-9.1471986;4649;50.8478207927511
404;38.7109942;-9.1471287;9526;50.0789892677447
405;38.7171364;-9.1514836;0;37.1144422386374
406;38.7156849;-9.1489904;8152;46.9076780579377
407;38.7165522;-9.1493687;7696;46.4234412730875
408;38.717059;-9.149159;6829;46.2554338935934
409;38.7153496;-9.1492832;9525;49.2574939714741
410;38.7146729;-9.1498903;13609;53.5209451011333
411;38.7150974;-9.1490561;148;51.7041642210248
412;38.7099512;-9.1502962;0;0.610388752068076
413;38.7100488;-9.1498766;0;0.610388752068076
414;38.710073;-9.1497595;10;33.690235121705
415;38.7095191;-9.1497007;2108;36.7868603218511
416;38.7089981;-9.1467815;0;43.3647956676753
417;38.7125748;-9.1468247;7267;54.8509662457008
418;38.7136858;-9.1467592;6274;52.6943240318568
419;38.7141484;-9.1467676;1003;47.3447071683807
420;38.7150079;-9.146927;82;46.0577485579128
421;38.7150085;-9.1466402;40;46.1185222646097
422;38.7135931;-9.1463509;3403;47.3256839247909
423;38.7114141;-9.1462528;295;52.7253056336708
424;38.7141117;-9.1471206;963;46.011038341253
425;38.7150154;-9.1472928;170;45.4677569692212
426;38.7127516;-9.146279;6486;55.2436280267368
427;38.7118191;-9.146329;53227;57.2577533495647
428;38.7119437;-9.1344491;100705;49.6967526456219
429;38.7113199;-9.1341297;3465;46.9273038635391
430;38.7109721;-9.1339339;0;43.9438603797568
431;38.7118782;-9.1357487;10369;37.7606079089904
432;38.7126293;-9.1357354;12566;38.5906601457109
433;38.7119761;-9.1353411;2357;35.846526715977
434;38.7120022;-9.1352412;1058;27.2201359282321
435;38.7126786;-9.1354744;5727;39.4704776935512
436;38.7124256;-9.1353375;1029;36.2014856996458
437;38.7115258;-9.1306442;119043;50.5866949320856
438;38.7115382;-9.1309441;102727;50.0737457319594
439;38.7120069;-9.1314652;1069;41.9735396512191
440;38.7123874;-9.1318883;580;41.6059453056953
441;38.711806;-9.1315683;1058;47.0933904985557
442;38.7112062;-9.1321082;102093;51.4503533895054
443;38.7097748;-9.1335254;5258;52.703696298814
444;38.7095219;-9.1320717;4212;51.0115250966147
445;38.7101224;-9.1323501;9116;56.7327664470373
446;38.7098129;-9.1304364;6614;55.2580047935016
447;38.7195325;-9.1397795;6111;45.450186770847
448;38.7187282;-9.1400812;5239;40.8370682257721
449;38.7181717;-9.1395916;5860;40.6389646305305
450;38.7182537;-9.1393414;30;38.4695261259239
451;38.7200951;-9.1387863;62532;53.3291790034456
452;38.7195886;-9.1376946;76931;52.4504153034258
453;38.7204541;-9.13979;58357;52.1951606297518
454;38.7169138;-9.1411735;24041;39.8002827215076
455;38.7080217;-9.1381323;144764;59.9919903537816
456;38.7077262;-9.1394491;144706;59.4511049699993
457;38.7075797;-9.1399457;143724;58.3165780438374
458;38.7085061;-9.1359752;36850;66.7976645159816
459;38.7132666;-9.1378479;1044;65.1010627768959
460;38.7133285;-9.1379711;0;41.0868447306051
461;38.7124523;-9.1431083;36244;48.8279055264983
462;38.7145539;-9.1285601;27100;38.6657314142825
463;38.7177173;-9.1299383;41552;54.0629770633981
464;38.7189511;-9.1298936;24665;50.7229989461829
465;38.7145373;-9.1374809;2221;44.3002672464218
466;38.7131557;-9.1382255;1057;39.1900975621393
467;38.7130577;-9.1386408;2112;42.7130593175535
468;38.7210823;-9.1354892;3350;49.6588603674499
469;38.7231606;-9.136647;2104;47.6913408422863
470;38.7226229;-9.1366877;3143;45.7421710686229
471;38.721813;-9.1367492;6567;47.7719603170646
472;38.7202873;-9.1373507;7575;47.3906851109462
473;38.7225661;-9.1378962;3474;43.6011372093588
474;38.722205;-9.1373462;4031;44.5572975553923
475;38.7200035;-9.1355957;3346;43.380388727813
476;38.7200512;-9.1359753;4214;42.0861441031634
477;38.7201667;-9.1367325;12829;45.8417752763279
478;38.7203174;-9.13763;13322;45.3159198463608
479;38.7190814;-9.1370216;75261;51.4195985006847
480;38.7191939;-9.1369877;14481;46.022899749864
481;38.7182515;-9.1443995;34590;41.1680576464925
482;38.71803;-9.1448161;34810;40.8888952382964
483;38.7174828;-9.1451757;10929;40.2181883965748
484;38.7127383;-9.1426946;6821;51.2797450683255
485;38.7114497;-9.1329018;108522;52.013092688272
486;38.7107065;-9.1325237;0;47.703757413966
487;38.7116319;-9.140832;12177;52.5539737989932
488;38.7197974;-9.1360726;14706;44.5018222788173
489;38.7198028;-9.1356181;16178;46.1916016182258
490;38.7167088;-9.1370792;28708;49.0988638777124
491;38.7171475;-9.136156;104069;52.3797947914122
492;38.7134202;-9.1486709;1058;45.6089284480184
493;38.7137722;-9.1487109;342;46.8883811080146
494;38.7145172;-9.1485488;1058;44.4184112417224
495;38.7146816;-9.148754;20406;53.7149949549993
496;38.7134607;-9.1482537;0;48.3924149413137
497;38.713247;-9.1498264;3504;49.8532844578114
498;38.7166594;-9.1483453;32842;47.9521490738734
499;38.7159081;-9.1469256;1380;40.2871797697633
500;38.7159986;-9.1472698;732;36.9988199575247
501;38.7160596;-9.1473837;946;44.3697830692782
502;38.7204383;-9.1402854;337;44.2141317401201
503;38.7222968;-9.139412;15103;51.0054416718088
504;38.7148156;-9.128682;28064;42.4980580039328
505;38.7148884;-9.1287162;5270;46.4736356042632
506;38.7170048;-9.1297212;2517;47.8181978659991
507;38.7127806;-9.131048;0;32.909083034722
508;38.7134475;-9.1308979;8372;34.7027420261906
509;38.7137472;-9.1306364;4094;32.4957863608556
510;38.7085025;-9.1472219;11528;35.59019351789
511;38.7082707;-9.1459331;22250;53.3345994935115
512;38.7079871;-9.1450866;23186;54.0518279121114
513;38.7077798;-9.1444224;24152;56.0950114401808
514;38.7076236;-9.143941;157600;63.3312701891898
515;38.7073987;-9.1421916;137134;57.9671754616333
516;38.7072408;-9.1428431;138703;60.6248927051459
517;38.7186579;-9.1403948;0;38.8682540333649
518;38.7191618;-9.1406358;1058;44.6586146327454
519;38.7192725;-9.1403558;4671;41.2820518858953
520;38.720357;-9.1400044;41710;41.6038729879275
521;38.7226024;-9.1393603;14358;45.7546294946571
522;38.7175006;-9.1426984;2115;40.1295666117093
523;38.7234488;-9.1367646;0;35.7357957636207
524;38.706284;-9.1439006;9470;33.0391004409234
525;38.7062125;-9.1439047;0;24.8424192148894
526;38.7098542;-9.1431103;1877;52.7950293734757
527;38.7098829;-9.1435228;1772;54.2498339385926
528;38.7150083;-9.1389992;3170;39.7953827080643
529;38.7154813;-9.1390593;1058;37.3977068788828
530;38.7155818;-9.1384179;3913;36.6118098422175
531;38.7159024;-9.1389633;11;34.5998946529898
532;38.7154348;-9.1385345;1058;31.3852080870996
533;38.7102745;-9.1474813;20927;44.0246533383489
534;38.7104293;-9.1483446;24237;44.9173803910011
535;38.7105218;-9.1490615;14445;42.5027270687988
536;38.7104538;-9.1493906;5132;37.6317518319628
537;38.7103512;-9.1498466;3172;35.472041182167
538;38.7226677;-9.1415112;7447;48.1680197139855
539;38.724112;-9.1419962;0;45.0665418612992
540;38.7214444;-9.1390439;2035;43.1288093015337
541;38.7213205;-9.1393953;3053;50.0500815363442
542;38.7234701;-9.1368162;0;41.3256203659682
543;38.7222516;-9.1387369;1889;40.9529231587909
544;38.7224891;-9.1388946;1058;41.43517645043
545;38.7054546;-9.1448229;8;7.62749595368005
