Source;Target;Label;Highway;Length;Type
732;530;Calçada de Santana;residential;60.81;Undirected
530;730;Calçada de Santana;residential;29.91;Undirected
730;944;Calçada de Santana;residential;21.56;Undirected
945;943;Travessa do Convento da Encarnação;residential;24.97;Undirected
741;738;Via Serra Fernandes;residential;26.2;Undirected
738;946;Via Serra Fernandes;residential;13.75;Undirected
735;947;Travessa do Colégio;residential;52.1;Undirected
948;944;Calçada do Garcia;residential;60.05;Undirected
531;945;Largo do Convento da Encarnação;residential;30.24;Undirected
944;947;Rua do Arco da Graça;residential;131.21;Undirected
947;490;Rua do Arco da Graça;residential;28.67;Undirected
949;950;UNAMED;residential;16.1;Undirected
951;952;Pátio do Tronco;residential;51.31;Undirected
953;645;Travessa do Almargem;residential;29.43;Undirected
645;444;Travessa do Almargem;residential;8.04;Undirected
954;795;Beco dos Armazéns do Linho;residential;28.86;Undirected
567;953;Rua Afonso de Albuquerque;residential;79.89;Undirected
955;673;Costa do Castelo;residential;394.16;Undirected
249;260;Rua Bernardino Costa;residential;62.03;Undirected
260;573;Rua Bernardino Costa;residential;59.31;Undirected
956;957;Rua de São Tomé;tertiary;43.71;Undirected
958;959;Rua Angelina Vidal;residential;261.41;Undirected
774;776;Rua da Senhora da Saúde;primary;27.41;Undirected
807;960;Largo de Santa Marinha;residential;28.98;Undirected
960;805;Largo de Santa Marinha;residential;35.83;Undirected
805;807;Largo de Santa Marinha;residential;25.79;Undirected
345;315;Rua de São Boaventura;residential;31.51;Undirected
961;311;Cunhal das Bolas;residential;34.03;Undirected
962;963;Rua da Mãe d'Água;residential;12.6;Undirected
963;964;Alto do Penalva;residential;57.59;Undirected
386;498;Calçada da Patriarcal;tertiary;102.57;Undirected
389;387;Travessa do Rosário;residential;66.01;Undirected
387;385;Travessa do Rosário;residential;57.0;Undirected
401;417;Rua João Pereira da Rosa;residential;67.8;Undirected
417;426;Rua João Pereira da Rosa;residential;51.27;Undirected
965;50;Rua do Crucifixo;residential;82.14;Undirected
50;60;Rua do Crucifixo;residential;81.17;Undirected
963;966;Rua da Mãe d'Água;residential;10.23;Undirected
925;922;Travessa de Santa Luzia;residential;38.0;Undirected
832;547;UNAMED;residential;103.08;Undirected
22;583;Rua Manuel de Jesus Coelho;residential;21.58;Undirected
395;501;Rua Dom Pedro V;residential;39.37;Undirected
521;503;Campo dos Mártires da Pátria;tertiary;34.28;Undirected
521;19;Campo dos Mártires da Pátria;tertiary;77.02;Undirected
9;82;Rua da Belavista à Graça;residential;3.43;Undirected
82;5;Rua da Belavista à Graça;residential;170.15;Undirected
5;967;Rua da Belavista à Graça;residential;224.95;Undirected
8;968;Rua de Sapadores;residential;166.29;Undirected
375;969;Calçada da Glória;residential;10.07;Undirected
618;917;Rua do Chão da Feira;residential;20.47;Undirected
273;781;Rua de São Mamede;residential;9.44;Undirected
781;430;Rua de São Mamede;residential;50.16;Undirected
430;970;Rua de São Mamede;residential;3.17;Undirected
970;834;Rua de São Mamede;residential;173.11;Undirected
271;51;Largo da Madalena;tertiary;26.41;Undirected
605;74;Rua de Sapadores;tertiary;103.5;Undirected
971;972;Escadinhas de São Miguel;residential;12.1;Undirected
973;974;UNAMED;residential;11.62;Undirected
975;976;UNAMED;residential;11.89;Undirected
587;977;Beco do Espírito Santo;residential;34.42;Undirected
978;979;Beco do Melo;residential;37.15;Undirected
108;813;UNAMED;residential;16.91;Undirected
813;980;UNAMED;residential;3.85;Undirected
981;978;Beco da Lapa;residential;82.01;Undirected
824;982;Rua Cruz de Santa Helena;residential;53.93;Undirected
936;812;UNAMED;residential;24.81;Undirected
812;109;UNAMED;residential;18.58;Undirected
980;824;Largo do Sequeira;residential;23.86;Undirected
983;979;Rua do Jardim do Tabaco;tertiary;143.18;Undirected
979;919;Rua do Jardim do Tabaco;tertiary;40.43;Undirected
919;86;Rua do Jardim do Tabaco;tertiary;34.56;Undirected
810;110;Calçadinha de São Vicente;residential;10.8;Undirected
111;982;Calçada de São Vicente;residential;59.72;Undirected
982;43;Calçada de São Vicente;residential;27.58;Undirected
467;883;Praça Dom Pedro IV;secondary;30.48;Undirected
984;528;Largo de São Domingos;residential;24.35;Undirected
528;948;Largo de São Domingos;residential;51.86;Undirected
758;985;Largo da Severa;residential;23.89;Undirected
985;986;Largo da Severa;residential;22.98;Undirected
986;758;Largo da Severa;residential;10.84;Undirected
758;752;Largo da Severa;residential;30.01;Undirected
987;745;Vila Júlia;residential;29.61;Undirected
988;862;Vila Luz Pereira;residential;31.59;Undirected
778;827;Largo do Terreirinho;residential;2.78;Undirected
827;151;Largo do Terreirinho;residential;17.68;Undirected
151;152;Largo do Terreirinho;residential;8.28;Undirected
152;778;Largo do Terreirinho;residential;19.31;Undirected
426;346;Travessa dos Inglesinhos;residential;45.66;Undirected
346;309;Travessa dos Inglesinhos;residential;33.47;Undirected
309;989;Travessa dos Inglesinhos;residential;28.64;Undirected
962;394;Rua da Mãe d'Água;residential;27.06;Undirected
990;963;Arco do Evaristo;residential;19.68;Undirected
242;991;UNAMED;secondary;56.92;Undirected
312;323;Rua da Atalaia;residential;63.88;Undirected
323;303;Rua da Atalaia;residential;21.08;Undirected
303;341;Rua da Atalaia;residential;31.39;Undirected
341;564;Rua da Atalaia;residential;35.99;Undirected
564;989;Rua da Atalaia;residential;33.4;Undirected
989;563;Rua da Atalaia;residential;10.99;Undirected
563;317;Rua da Atalaia;residential;44.72;Undirected
317;561;Rua da Atalaia;residential;62.77;Undirected
561;361;Rua da Atalaia;residential;42.96;Undirected
361;992;Rua da Atalaia;residential;15.66;Undirected
992;360;Rua da Atalaia;residential;39.45;Undirected
360;891;Rua da Atalaia;residential;24.45;Undirected
585;993;Largo de São Rafael;residential;23.47;Undirected
993;649;UNAMED;residential;2.87;Undirected
994;527;Rua das Flores;residential;39.36;Undirected
436;433;Largo da Atafona;residential;49.98;Undirected
995;704;UNAMED;residential;41.71;Undirected
704;996;UNAMED;residential;12.23;Undirected
801;997;Largo Adelino Amaro da Costa;residential;4.37;Undirected
998;624;Rua de Santa Catarina;residential;76.77;Undirected
624;370;Rua de Santa Catarina;residential;40.34;Undirected
370;999;Rua de Santa Catarina;residential;34.59;Undirected
1000;485;Rua do Milagre do Santo António;residential;59.96;Undirected
913;911;Rua de São Cristóvão;residential;48.99;Undirected
432;913;Largo de São Cristóvão;residential;29.87;Undirected
428;1000;Costa do Castelo;residential;85.95;Undirected
435;1001;Calçada Marquês de Tancos;residential;84.06;Undirected
910;1002;Rua da Achada;residential;8.46;Undirected
797;799;Rua das Damas;residential;4.0;Undirected
1003;933;Beco da Hera;residential;16.88;Undirected
1004;932;Beco do Salvador;residential;20.03;Undirected
699;1005;Avenida da Liberdade;primary;483.45;Undirected
708;1006;Avenida da Liberdade;primary;452.49;Undirected
601;1007;Calçada da Graça;residential;135.4;Undirected
1007;114;Calçada da Graça;residential;39.37;Undirected
73;1008;Pàtio do Eduardo;residential;63.63;Undirected
1009;1010;Largo Trindade Coelho;residential;15.59;Undirected
355;237;Rua da Oliveira ao Carmo;residential;122.27;Undirected
1011;699;Avenida da Liberdade;primary;177.04;Undirected
1012;733;Rua Martin Vaz;residential;50.78;Undirected
733;942;Rua Martin Vaz;residential;63.83;Undirected
1013;1014;Avenida da Liberdade;residential;177.04;Undirected
1014;95;Avenida da Liberdade;residential;218.32;Undirected
95;1015;Avenida da Liberdade;residential;255.32;Undirected
35;456;Praça do Município;residential;60.69;Undirected
28;96;Rua Áurea;tertiary;163.58;Undirected
96;773;Rua Áurea;tertiary;241.32;Undirected
1016;623;Rua dos Ferreiros a Santa Catarina;residential;69.72;Undirected
571;535;Travessa do Alcaide;residential;65.25;Undirected
535;881;Travessa do Alcaide;residential;35.65;Undirected
881;1016;Travessa do Alcaide;residential;29.94;Undirected
1016;999;Travessa do Alcaide;residential;42.93;Undirected
999;415;Rua de Fernandes Tomás;residential;44.88;Undirected
415;1017;Rua de Fernandes Tomás;residential;119.77;Undirected
1018;633;Travessa de Santa Catarina;residential;6.78;Undirected
633;533;Travessa de Santa Catarina;residential;48.18;Undirected
533;838;Travessa de Santa Catarina;residential;30.77;Undirected
838;998;Travessa de Santa Catarina;residential;22.75;Undirected
298;998;Rua de Santa Catarina;residential;33.92;Undirected
1019;545;Cais do Sodré;residential;78.27;Undirected
514;1020;Travessa dos Remolares;residential;33.56;Undirected
514;516;Rua de São Paulo;tertiary;104.34;Undirected
1021;241;Avenida da Ribeira das Naus;primary;275.71;Undirected
790;1021;Avenida da Ribeira das Naus;primary;50.22;Undirected
1022;1023;Rua Alexandre Herculano;secondary;54.76;Undirected
642;287;Travessa Guilherme Cossoul;residential;75.06;Undirected
287;293;Travessa Guilherme Cossoul;residential;72.37;Undirected
408;390;Rua da Escola Politécnica;secondary;28.8;Undirected
390;1024;Rua da Escola Politécnica;secondary;519.33;Undirected
959;118;Rua da Graça;residential;172.42;Undirected
1005;691;Avenida da Liberdade;primary;270.05;Undirected
1025;1026;Avenida 24 de Julho;primary;191.26;Undirected
638;291;Travessa do Sequeiro;residential;65.69;Undirected
638;640;Rua da Bica de Duarte Belo;residential;32.58;Undirected
640;664;Rua da Bica de Duarte Belo;residential;33.1;Undirected
664;877;Rua da Bica de Duarte Belo;residential;32.79;Undirected
877;693;Calçada da Bica Pequena;residential;75.99;Undirected
519;448;Travessa do Forno do Torel;residential;65.04;Undirected
558;358;Rua Nova da Trindade;residential;78.48;Undirected
358;212;Rua Nova da Trindade;residential;44.76;Undirected
339;1027;Travessa da Espera;residential;28.71;Undirected
346;961;Rua Luz Soriano;residential;65.28;Undirected
961;343;Rua Luz Soriano;residential;16.92;Undirected
992;683;Travessa das Mercês;residential;22.15;Undirected
683;306;Travessa das Mercês;residential;32.75;Undirected
268;271;Rua de Santo António da Sé;tertiary;39.78;Undirected
114;921;Largo da Graça;residential;33.63;Undirected
921;112;Largo da Graça;residential;26.05;Undirected
559;1028;Praça Luís de Camões;tertiary;10.98;Undirected
655;830;Rua de Santa Cruz do Castelo;residential;34.13;Undirected
830;817;Rua de Santa Cruz do Castelo;residential;24.39;Undirected
817;915;Rua de Santa Cruz do Castelo;residential;59.37;Undirected
104;105;Rua dos Remédios;residential;77.63;Undirected
105;586;Rua dos Remédios;residential;2.45;Undirected
586;727;Rua dos Remédios;residential;40.18;Undirected
1029;1030;Rua dos Corvos;residential;78.69;Undirected
1031;785;Rua Alexandre Herculano;secondary;53.65;Undirected
785;1011;Rua Alexandre Herculano;secondary;33.21;Undirected
1011;1032;Rua Alexandre Herculano;secondary;8.55;Undirected
597;958;Rua Maria da Fonte;residential;77.1;Undirected
662;1033;Vila Berta;residential;19.05;Undirected
1033;821;Vila Berta;residential;3.42;Undirected
478;1034;Rua Nova do Desterro;residential;65.08;Undirected
452;1034;Rua de São Lázaro;tertiary;36.87;Undirected
1034;844;Rua de São Lázaro;tertiary;64.41;Undirected
544;543;Largo do Mitelo;residential;29.74;Undirected
543;251;Largo do Mitelo;residential;43.88;Undirected
1035;931;Rua das Escolas Gerais;residential;92.54;Undirected
931;939;Rua das Escolas Gerais;residential;5.59;Undirected
939;956;Rua das Escolas Gerais;residential;39.69;Undirected
1036;906;Rua João das Regras;residential;80.12;Undirected
753;756;Rua da Guía;residential;26.67;Undirected
756;669;Rua da Guía;residential;35.59;Undirected
1037;969;Avenida da Liberdade;residential;11.19;Undirected
969;688;Avenida da Liberdade;residential;24.58;Undirected
1038;671;Avenida Almirante Reis;primary;93.13;Undirected
672;489;Rua da Palma;primary;21.0;Undirected
13;750;Rua da Palma;primary;21.36;Undirected
1039;1032;Avenida da Liberdade;primary;169.29;Undirected
1032;1040;Avenida da Liberdade;primary;8.36;Undirected
1022;1041;Avenida da Liberdade;residential;171.76;Undirected
1042;698;Rua Barata Salgueiro;residential;70.46;Undirected
699;1043;Rua Barata Salgueiro;residential;8.55;Undirected
1043;1014;Rua Barata Salgueiro;residential;33.2;Undirected
692;707;Avenida da Liberdade;primary;123.22;Undirected
1044;522;Avenida da Liberdade;residential;146.01;Undirected
1045;362;Avenida da Liberdade;residential;30.64;Undirected
362;782;Avenida da Liberdade;residential;51.5;Undirected
782;1046;Avenida da Liberdade;residential;54.52;Undirected
15;1015;Rua das Pretas;tertiary;7.4;Undirected
1044;15;Rua das Pretas;tertiary;7.51;Undirected
1014;23;Rua Barata Salgueiro;residential;61.89;Undirected
799;924;Largo do Contador-Mor;residential;48.28;Undirected
460;885;Praça da Figueira;secondary;5.52;Undirected
51;48;Rua da Conceição;tertiary;43.98;Undirected
800;1047;Rua da Madalena;tertiary;59.63;Undirected
1047;29;Rua da Madalena;tertiary;11.7;Undirected
29;41;Rua da Madalena;tertiary;45.28;Undirected
438;923;Rua de Santiago;residential;14.49;Undirected
48;40;Rua dos Fanqueiros;tertiary;42.22;Undirected
40;30;Rua dos Fanqueiros;tertiary;45.28;Undirected
30;1048;Rua dos Fanqueiros;tertiary;56.33;Undirected
32;62;Rua Áurea;tertiary;61.5;Undirected
773;965;Rua da Conceição;tertiary;38.5;Undirected
965;57;Rua da Conceição;tertiary;38.37;Undirected
773;38;Rua Áurea;tertiary;42.22;Undirected
38;32;Rua Áurea;tertiary;45.28;Undirected
1036;219;Praça da Figueira;secondary;14.34;Undirected
219;55;Praça da Figueira;secondary;70.6;Undirected
55;1049;Praça da Figueira;secondary;36.91;Undirected
31;39;Rua da Prata;secondary;45.4;Undirected
39;772;Rua da Prata;secondary;42.04;Undirected
265;997;Rua da Madalena;tertiary;25.2;Undirected
41;51;Rua da Madalena;tertiary;42.22;Undirected
997;213;Rua da Madalena;tertiary;210.29;Undirected
254;1047;Rua dos Bacalhoeiros;residential;30.16;Undirected
1050;1051;Rua do Salitre;residential;157.28;Undirected
1050;685;Rua do Salitre;residential;141.74;Undirected
685;248;Rua do Salitre;residential;47.75;Undirected
248;784;Rua do Salitre;residential;112.66;Undirected
1006;1043;Avenida da Liberdade;primary;21.15;Undirected
1043;1039;Avenida da Liberdade;primary;7.75;Undirected
85;1042;Rua Barata Salgueiro;residential;74.09;Undirected
84;1050;Rua Castilho;residential;116.81;Undirected
439;799;Largo do Contador-Mor;residential;9.79;Undirected
282;558;Rua Nova da Trindade;residential;41.93;Undirected
762;280;Calçada do Carmo;residential;40.83;Undirected
761;680;Calçada do Carmo;residential;36.86;Undirected
550;235;Largo Rafael Bordalo Pinheiro;residential;59.49;Undirected
165;216;Praça Dom João da Câmara;residential;37.35;Undirected
765;27;Praça Dom Pedro IV;primary;133.23;Undirected
884;765;Praça Dom Pedro IV;primary;25.5;Undirected
27;883;Praça Dom Pedro IV;primary;54.86;Undirected
1052;1053;Praça Martim Moniz;primary;48.93;Undirected
786;483;Praça da Alegria;residential;27.57;Undirected
1054;66;Praça dos Restauradores;tertiary;58.58;Undirected
1055;1054;Praça dos Restauradores;tertiary;49.33;Undirected
689;767;Praça dos Restauradores;primary;21.69;Undirected
690;1055;Praça dos Restauradores;tertiary;26.96;Undirected
767;690;Rua 1º de Dezembro;primary;25.06;Undirected
776;769;Rua Fernandes da Fonseca;primary;15.42;Undirected
549;164;Rua Serpa Pinto;residential;69.13;Undirected
380;575;Rua da Conceição da Glória;tertiary;33.17;Undirected
768;798;Rua da Palma;primary;146.15;Undirected
381;389;Rua das Taipas;residential;33.36;Undirected
1056;379;Rua das Taipas;residential;71.34;Undirected
1057;1056;Rua das Taipas;residential;58.99;Undirected
176;1057;Rua das Taipas;residential;181.29;Undirected
1058;157;Rua Alexandre Herculano;secondary;27.9;Undirected
1059;1022;Rua Alexandre Herculano;secondary;33.2;Undirected
159;1058;Rua Alexandre Herculano;secondary;44.67;Undirected
783;160;Travessa do Salitre;residential;7.65;Undirected
238;524;Praça do Duque da Terceira;secondary;8.45;Undirected
524;1060;Praça do Duque da Terceira;primary;41.54;Undirected
1061;231;Praça do Duque da Terceira;primary;5.13;Undirected
1045;1037;Avenida da Liberdade;residential;114.15;Undirected
157;1031;Rua Alexandre Herculano;secondary;18.58;Undirected
1023;157;Rua Alexandre Herculano;secondary;17.65;Undirected
512;368;Praça de São Paulo;residential;31.49;Undirected
554;1020;Rua Nova do Carvalho;residential;45.33;Undirected
555;368;Travessa do Carvalho;residential;77.71;Undirected
1062;76;Avenida General Roçadas;tertiary;43.18;Undirected
667;1062;Avenida General Roçadas;tertiary;52.97;Undirected
920;1063;Rua da Penha de França;residential;96.22;Undirected
959;606;Rua de Sapadores;tertiary;19.57;Undirected
245;84;Rua Castilho;residential;88.04;Undirected
1063;606;Rua da Penha de França;residential;26.87;Undirected
1064;937;Largo do Salvador;residential;22.52;Undirected
937;935;Largo do Salvador;residential;18.59;Undirected
1065;938;Rua do Salvador;residential;9.21;Undirected
1064;1065;Rua do Salvador;residential;21.19;Undirected
1066;1067;Beco do Arco Escuro;residential;15.92;Undirected
1068;960;Beco dos Agulheiros;residential;3.58;Undirected
791;1069;Telheiro de São Vicente;residential;15.78;Undirected
814;1030;Escadinhas do Arco da Dona Rosa;residential;40.49;Undirected
884;764;Praça Dom João da Câmara;primary;29.38;Undirected
764;215;Praça Dom João da Câmara;primary;12.42;Undirected
216;682;Rua 1º de Dezembro;primary;10.71;Undirected
682;766;Rua 1º de Dezembro;primary;6.19;Undirected
1070;1025;Avenida 24 de Julho;primary;73.82;Undirected
1071;1072;Avenida 24 de Julho;primary;337.62;Undirected
556;1073;Avenida 24 de Julho;primary;399.03;Undirected
1072;1070;Avenida 24 de Julho;primary;136.09;Undirected
240;366;Avenida 24 de Julho;primary;117.04;Undirected
366;556;Avenida 24 de Julho;primary;73.75;Undirected
1026;524;Avenida 24 de Julho;primary;19.46;Undirected
1049;460;Praça da Figueira;secondary;9.73;Undirected
465;1036;Rua Dom Duarte;secondary;34.15;Undirected
798;217;Rua da Palma;secondary;20.57;Undirected
1049;1074;Praça da Figueira;secondary;18.79;Undirected
264;772;Rua da Conceição;tertiary;9.41;Undirected
1075;260;Travessa do Corpo Santo;residential;11.54;Undirected
516;1075;Travessa do Corpo Santo;residential;28.12;Undirected
560;1076;Praça Luís de Camões;tertiary;6.53;Undirected
1076;1077;Praça Luís de Camões;tertiary;11.22;Undirected
1077;637;Praça Luís de Camões;tertiary;28.18;Undirected
637;1078;Praça Luís de Camões;tertiary;15.97;Undirected
780;1052;Praça Martim Moniz;primary;19.96;Undirected
986;1079;Largo da Severa;residential;9.26;Undirected
145;148;Travessa do Terreirinho;residential;94.25;Undirected
1053;1080;Praça Martim Moniz;primary;16.88;Undirected
970;267;Calçada do Correio Velho;residential;55.95;Undirected
208;220;Rua António Maria Cardoso;tertiary;10.62;Undirected
211;208;Largo do Chiado;tertiary;11.18;Undirected
226;206;Rua dos Duques de Bragança;tertiary;22.71;Undirected
746;700;Rua da Palma;primary;10.85;Undirected
1080;774;Rua da Senhora da Saúde;primary;103.57;Undirected
769;12;Rua da Palma;primary;11.49;Undirected
409;1081;Travessa do Jasmin;residential;30.63;Undirected
243;259;Avenida da Ribeira das Naus;primary;41.93;Undirected
259;231;Avenida da Ribeira das Naus;primary;43.25;Undirected
957;616;Rua de São Tomé;tertiary;6.15;Undirected
598;463;Largo da Graça;residential;25.38;Undirected
504;462;Rua das Escolas Gerais;residential;30.96;Undirected
1082;823;Rua de São Tomé;tertiary;1.58;Undirected
823;956;Rua de São Tomé;tertiary;40.84;Undirected
46;1035;Rua das Escolas Gerais;residential;24.21;Undirected
833;545;Cais do Sodré;residential;102.84;Undirected
253;503;Campo dos Mártires da Pátria;tertiary;45.27;Undirected
613;21;Campo dos Mártires da Pátria;tertiary;15.19;Undirected
1083;991;Rua do Arsenal;secondary;20.29;Undirected
1001;673;Calçada Marquês de Tancos;residential;13.89;Undirected
434;1084;Largo do Chão do Loureiro;residential;18.58;Undirected
266;273;Rua de São Mamede;residential;103.18;Undirected
54;265;Rua da Madalena;tertiary;11.41;Undirected
788;238;Praça do Duque da Terceira;secondary;9.63;Undirected
1060;1085;Praça do Duque da Terceira;primary;18.63;Undirected
1085;1061;Avenida da Ribeira das Naus;primary;13.66;Undirected
1020;262;Travessa dos Remolares;residential;43.09;Undirected
262;239;Travessa dos Remolares;residential;58.92;Undirected
1078;223;Praça Luís de Camões;tertiary;45.7;Undirected
1028;1077;Praça Luís de Camões;tertiary;7.63;Undirected
1086;1085;Cais do Sodré;residential;7.09;Undirected
1087;1007;Calçada da Graça;residential;43.0;Undirected
232;238;Praça do Duque da Terceira;primary;56.28;Undirected
457;552;Rua do Arsenal;secondary;100.36;Undirected
552;1083;Rua do Arsenal;secondary;40.29;Undirected
928;929;Largo Rodrigues de Freitas;tertiary;33.63;Undirected
929;926;Largo Rodrigues de Freitas;tertiary;13.19;Undirected
1088;147;Calçada de Santo André;tertiary;67.65;Undirected
147;955;Calçada de Santo André;tertiary;153.93;Undirected
955;928;Calçada de Santo André;tertiary;7.46;Undirected
670;777;Largo do Terreirinho;tertiary;15.79;Undirected
777;1088;Largo do Terreirinho;tertiary;14.45;Undirected
660;670;Rua dos Cavaleiros;tertiary;170.12;Undirected
744;660;Rua Fernandes da Fonseca;tertiary;23.63;Undirected
775;744;Rua Fernandes da Fonseca;tertiary;22.16;Undirected
926;934;Rua de São Tomé;tertiary;18.06;Undirected
934;509;Rua de São Tomé;tertiary;32.34;Undirected
509;1082;Rua de São Tomé;tertiary;40.26;Undirected
727;728;Largo do Chafariz de Dentro;secondary;6.91;Undirected
726;723;Rua Cais de Santarém;secondary;33.85;Undirected
1089;446;Rua de São João da Praça;residential;19.18;Undirected
648;1089;Rua de São João da Praça;residential;41.37;Undirected
443;568;Largo da Sé;tertiary;42.5;Undirected
991;574;Rua do Arsenal;residential;6.92;Undirected
